state_id,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp,pop2000,Bj_p25_czkir26_f_cc2,Bj_p25_czkir26_m_cc2,cs_race_bla,cs_race_theil_2000,cs00_seg_inc_pov25,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,eitc_exposure,tax_st_diff_top20,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_elf_ind_man,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,crime_violent,cs_fam_wkidsinglemom,cs_race_bla_st,cs00_seg_inc_pov25_st,cs_fam_wkidsinglemom_st,e_rank_b_kir26_f_p25,e_rank_b_kir26_m_p25
Georgia,0.7081850884249625,0.6251036616584102,0.7490596882069601,0.713224429225794,0.7719543746606145,0.7824886872025176,0.8007854844346319,0.8329354621403489,0.8189579598269534,0.8519565942635787,1.8646333238555747e-4,2.055194405961687e-4,2.019189096927958e-4,2.0662585194022463e-4,2.505183484295836e-4,2.244188926227877e-4,2.8434384920401976e-4,2.2699519585044002e-4,3.511879132966054e-4,3.4671933196293896e-4,0.7153872875248599,0.6147436651080421,0.7608613514849953,0.7001106633415072,0.7843498989981117,0.7423731524984271,0.7990628426718526,0.790810290350428,0.784756719268461,0.801990881360464,2.480690341075312e-4,2.8202268606758717e-4,3.6324101836024105e-4,3.9357702062310423e-4,0.0010506567038771708,0.0011240096887641861,0.0022146848364570874,0.0023941796250806853,0.0035767763221277106,0.00360449090751435,0.6815519649884596,0.6706768174252677,0.7331061746287008,0.73589018266179,0.7641462713909473,0.8005211183446405,0.8017965751900216,0.8375781026057124,0.8199528341433829,0.8534721768307006,9.797681276912178e-4,9.542180046183473e-4,5.066176750840708e-4,4.691408073458535e-4,3.294091705114578e-4,2.7894927037647627e-4,3.0164935433822133e-4,2.3893981554909613e-4,3.6506020240252546e-4,3.60568807573569e-4,8558239,-0.1874903041140092,-0.21405376315199673,0.28947310636003676,0.23254732262114577,0.07844804109069922,0.2606955024928014,37262.66230476562,0.5253742954048433,14.223790209202372,0,0,17.4851551019901,-6.934834377924467,0.02946965501862215,0.014634917578861891,5055.946026443041,-0.036271900714124866,0.15252537295684662,0.35070050737075353,0.024680778370460787,0.020872751973630827,0.06891846354258978,-1.4312725764814902,0.0022715385925858324,0.24798268286798722,1.6811044594322735,0.0028215147005873067,0.7991139283568003,38.85325911435413,39.31752658468267
Hawaii,0.7367135701110269,0.724209022908942,0.7717680290504891,0.8086221495490256,0.8173133809093094,0.8303977012256957,0.8409905978320726,0.8600583448687813,0.8515116482917373,0.8575490427155229,3.894462192158803e-4,3.94942926180257e-4,2.1540693644968333e-4,2.0129919938481448e-4,1.7887969919610215e-4,1.7492149713747084e-4,1.5862122999482146e-4,1.3857812215481162e-4,2.0414301226099078e-4,2.2490369424236486e-4,0.7425948673956484,0.7271915307922231,0.7811570137272137,0.8039690380070813,0.81385807279336,0.8137023387969551,0.7990742778271025,0.8449322873111815,0.8366591783350196,0.7381988048553976,6.366932639474156e-4,6.676939990962224e-4,4.6974577751867253e-4,4.5127439598509166e-4,7.769192727223353e-4,8.821409965363996e-4,0.0020955706135939224,0.0015636747972067216,0.0033751177724083824,0.004775796810410671,0.7271104837296445,0.7191619783822241,0.7625275805802219,0.8123091711303331,0.8194786774401475,0.8368785212090878,0.8452204623942852,0.8620100475700563,0.8528659408310855,0.861408205782589,0.001021164888153676,9.797756246865098e-4,4.045864570746581e-4,3.658233597439864e-4,2.3259674105494097e-4,2.2284578949795838e-4,1.7110125955366778e-4,1.5161289185841622e-4,2.0630260062993536e-4,2.3323631419875745e-4,1211537,0.09415013312789126,-0.14045021493734816,0.01719221159306526,0.12249081377888582,0.08145754995767028,0.27101305073330817,38823.152823264994,0.3982529760854353,9.121057915660439,0,1.05,18.31923687705597,-14.798788,0.018076327,0.014031763359297485,4046.737623680911,-0.12548773982364467,0.03532369667902837,0.2931493333075506,0.02897641590720064,0.02941882913757299,0.17517420214514287,0,0.001167946540771161,0.1816026641988152,-1.0298844059986942,0.10445921327168711,-1.0228576904950735,43.895396219673856,49.636488436919386
Idaho,0.6912109190026006,0.7698161609816861,0.7066382565601914,0.8323124135268617,0.6905865296590137,0.8641375272993972,0.7181895284964582,0.8760161772167724,0.7205763452464867,0.8820741669537886,9.135493150607445e-4,7.018297816744764e-4,4.983472673088641e-4,3.15403980441622e-4,4.380976505152633e-4,2.125980941335813e-4,5.451045694221552e-4,2.5805902544919054e-4,5.884387681641951e-4,0.00037210023056492223,0.7226980649649953,0.7599281168710501,0.7493628310136718,0.8188084943881297,0.6994145144972852,0.8675093036445705,0.7346106413540683,0.8785041926560186,0.8085886187076687,0.8820701508487739,0.0012745747282878388,0.0011668413040398094,9.21727448610555e-4,6.241032789223021e-4,0.002245833234259512,0.0010539702501387198,0.003967291430297571,0.002178515396378893,0.006774654491017321,0.0033676885551630923,0.6546107124019083,0.7789065578449779,0.6861626223098551,0.8389956221911015,0.6897511666760687,0.8626052574329903,0.7175089381292674,0.8760255270591757,0.7175444302451266,0.8820755256646693,0.0015414840520215638,0.0013067893288186672,7.036173254483107e-4,4.2329325678673303e-4,4.799074097436731e-4,2.3886432905057957e-4,5.689099320265927e-4,2.7283992119674495e-4,6.14736251186386e-4,3.81031586189653e-4,1061496,-0.26532515275576934,0.15847322595083158,0.004177123516366713,0.08532271011759451,0.04771201646629615,0.4393879122678842,33455.83848411299,0.3812812320572381,10.20245600670224,0,0.4,19.24757987955167,1.110543989507921,0.01845872570180562,0.014225155636369457,2627.136206881419,-0.048868876058188473,0.13311956870265737,0.5316042219403558,0.02590777544249309,0.01807825935903195,0.05315874901338488,0.21628363242118953,0.0010805504782626218,0.16094363689243296,-1.1594703449271593,-1.035200698463037,-1.5898985229777787,38.422219692697844,49.353590167284665
Illinois,0.738758795141198,0.6723418093365909,0.7864983429825284,0.7551446981746749,0.8132287283664478,0.8224315940265354,0.8417858086054435,0.8699941244404659,0.8623063715971092,0.8866174255160989,1.5237723671200423e-4,1.5627452248371678e-4,9.869207707490116e-5,8.451361719498633e-5,6.386431402524454e-5,4.7454193886989997e-5,5.430245207418876e-5,3.7931643458887064e-5,8.382717745570326e-5,7.532299841235856e-5,0.7417435580557787,0.6574124710384429,0.791097588320942,0.7287633755184315,0.810841553851491,0.7805067560018268,0.8254865366007389,0.815692265339381,0.8350132779350918,0.8497349759339217,2.209169455251335e-4,2.4509024089662703e-4,2.4166220718585822e-4,2.2644038563094418e-4,4.096770392897577e-4,3.4805001544976894e-4,0.00101797408072781,8.266088901666679e-4,0.0016056789934310036,9.18227421999413e-4,0.7319776133830586,0.7359832422414764,0.783517508871688,0.8011938227936736,0.8139503808274446,0.8448701306553014,0.8439109686535822,0.8767148557655966,0.8634751604289843,0.8877687906893974,5.428942809471498e-4,4.6738478061277385e-4,1.868824506029588e-4,1.4573731932693493e-4,7.827511192710261e-5,5.6095816504783054e-5,5.7215581321150736e-5,3.937468805647101e-5,8.503919627460015e-5,7.936407957434277e-5,12178515,-0.010610621617829837,-0.09309573631676031,0.146622724144314,0.3559395945874637,0.08900808337643408,0.27187794664452686,42468.31272740683,0.4720771969848516,16.4531950231527,0.47619048,0,18.330562313033298,-4.137812075398558,0.025206799795118782,0.01207043703398682,8610.457164089465,-0.07656115277441403,0.16047392516236864,0.4688517134571415,0.012672152559609887,0.016503900518529725,0.12535050127973113,-0.08780561193952138,0.0018057780655185373,0.2071483009955639,0.25880192918462286,0.35945703408802043,-0.32169163195694317,43.81298659847962,45.04478087347809
Indiana,0.6962842816031356,0.6949924063821292,0.7495790280278112,0.7862486302368942,0.7805773845849884,0.8512552612270479,0.8126120758865603,0.8811159697266906,0.8395487749337032,0.8945070569061744,3.434281965541786e-4,3.1716860544946053e-4,1.9990311246492553e-4,1.646771433732545e-4,1.3573464901989654e-4,9.176564740417015e-5,1.131657768416555e-4,7.501407853397043e-5,1.467607760167395e-4,1.0308873277918988e-4,0.7059362310688254,0.6876064504440939,0.7698984421560777,0.7745435609166572,0.7948148929810235,0.8280887978072194,0.8121656315358092,0.8407429060952019,0.8363945999762501,0.8645110480780104,5.210725131690485e-4,5.011309985629864e-4,4.5675052237980165e-4,3.891994608450774e-4,7.794882373554551e-4,5.801559640718243e-4,0.0017037547169401314,0.0013715285379939904,0.003429071058017155,0.0026237326338842152,0.6790665801896952,0.7201482143887042,0.728725955557727,0.8007523256936481,0.7773784166931443,0.8578251016738294,0.8122958019886974,0.8843839879950729,0.8395516038853411,0.8955659087917619,0.0010956119071174526,9.672747834792038e-4,3.7503559961601257e-4,2.9430661412227033e-4,1.6703541590958255e-4,1.0971220867987065e-4,1.2056536837123282e-4,7.826465688672138e-5,1.5151176561034555e-4,1.0550189385107019e-4,6293253,-0.08167785431640806,-0.03887885803068809,0.08526877960290606,0.2525361881954233,0.06447021760046513,0.3509147255624889,37251.494332100585,0.400038921423159,11.923354984388313,0,0,18.627638463540006,-0.8581466367838403,0.017631045878674683,0.01509929725331458,7694.818116434984,-0.025590605413284652,0.23291708352547721,0.47724472631904996,0.0166155722640768,0.015865880490941807,0.031384768991979124,0.48226564390766824,0.002138261768652846,0.21032133053574043,-0.3520740338687035,-0.4692399125679454,-0.2345995741887946,38.88555799969682,46.315397650835585
Iowa,0.7818442100257961,0.78172075176132,0.83071734647698,0.835381231217599,0.8604637930121992,0.8858550878973372,0.8734384151393094,0.9065990344768393,0.8743601553209164,0.8992233402070721,8.676207773997755e-4,8.467882130394793e-4,3.5364312317129375e-4,3.543960320990004e-4,2.0678162110801873e-4,1.8282143960357457e-4,2.1622755342656517e-4,1.9185432857691303e-4,5.368678614255045e-4,4.355651561490663e-4,0.7878960229407574,0.784902909308207,0.8493476684669994,0.8465755764629717,0.845521957523426,0.872935204858478,0.8523972314216768,0.8907577971017283,0.8505576670205046,0.8675988898544407,0.0015461333113451598,0.0015608593376661318,0.0011153445793287218,0.0010697879413928562,0.0022211325335788736,0.0018964827892981471,0.003631188145165808,0.002466021481758348,0.00523124424625178,0.003968003766759841,0.7719589920570136,0.7830168596394951,0.8192986923909223,0.8301165442853136,0.8624112165544381,0.88787177330024325,0.8743577943405993,0.90773244929373,0.874896319757948,0.9002685017597499,0.002162027699519351,0.0019736653761111447,5.504696417634124e-4,5.502430765237816e-4,2.3060138893763306e-4,2.0293530901302153e-4,2.2105935909449116e-4,1.9667256335108069e-4,5.398569399325524e-4,4.383799665829741e-4,2738775,0.7750087245887567,0.4548279886611606,0.018566330042948033,0.13210815413468174,0.03803623503812628,0.4789164609503409,36616.598728981386,0.3505919933127621,11.043819857427682,3.7142856,2.86,15.66201474956708,2.9844904978475633,-0.012757573365508514,0.022117959622248055,6461.829073546961,0.06375134968743053,0.1760298623853526,0.6574230341355679,0.01328659710942633,0.013828810325523735,0.03218851702986682,1.5007245164373524,0.001334190572966297,0.17271536534497212,-1.0162029043444751,-1.3619728386498635,-1.2667927509715147,46.66218044097014,53.34855214662979
Kansas,0.7612031004605743,0.7872963032532346,0.7829788967226619,0.8323869591778152,0.8095369455650231,0.8697571076566284,0.831254964692838,0.8922991759825083,0.8463725468282771,0.8891930069176079,0.0015069512775771651,0.0012913013181146138,7.937842975037748e-4,5.902703875830318e-4,5.462570610262399e-4,4.2161599394042207e-4,6.853124387415096e-4,4.1070527539769833e-4,0.0010301814747579292,8.348511036357297e-4,0.7715465773423857,0.7876168498967541,0.8013826371011148,0.8228256402564893,0.8044998726653979,0.8390686046175967,0.8070202236174709,0.8848814758881721,0.8496542042302987,0.8495323555212101,0.0020396401474745652,0.0016206683514280226,0.0018351870386492512,0.0014773904968734617,0.002646332585382483,0.0025734323545640175,0.004735940508362072,0.0031046687548209337,0.003550645216979359,0.003317568210089759,0.7467141752792383,0.7861485595112929,0.7750670587753861,0.8360614847010673,0.8115821222533806,0.875421005294532,0.8316014704363061,0.8923900180631722,0.8458550901142841,0.8891151366683964,0.003433031499840601,0.0025781067330475885,0.0011870355140186032,8.403879065502636e-4,6.064741798808572e-4,4.558515705448211e-4,6.573666709388665e-4,4.2197396149547283e-4,0.0010585264253444653,8.48316343926939e-4,2021272,0.005169487873318977,0.717455249809749,0.04703028577830858,0.12831238653523208,0.053055872405471785,0.47820875139762486,35086.134533575394,0.3499188444585687,9.216432415232132,1.9047619,0.2,15.875382975968167,3.9132518939605174,-0.00672453497513581,0.024680738960221264,3453.2939965054793,0.019764698190958205,0.16455289372878515,0.5506513563299961,0.01605352170132749,0.019223277756042406,0.04638973972988831,0.9101103125339719,7.445295777092643e-4,0.1824453647086587,-0.7327989934336596,-0.8547271066045342,-0.9997276940728674,42.371170666999696,50.19073648008566
Kentucky,0.6796391428070113,0.6888336791659108,0.7393119412332636,0.7763206386600829,0.7762130628728963,0.838877089590332,0.823156312092201,0.8652141034030001,0.8425130244736351,0.8601549678952981,3.963993188361873e-4,3.944281927183995e-4,3.344396372016876e-4,3.075182955762504e-4,3.345354737861813e-4,2.3983788087251527e-4,3.6550546757081444e-4,3.0532406255621714e-4,7.587119877235377e-4,7.286392266688099e-4,0.6960515464804575,0.6795381269993033,0.7525315822885612,0.7617275409351402,0.7764821231465202,0.8261604812638036,0.8035059587587895,0.808215360641138,0.8186389341158647,0.8472603165026881,8.544721104455008e-4,8.834312597710022e-4,0.001252401360947154,0.0012739240620402413,0.002474489486743168,0.0022555012195825726,0.00423362319236338,0.004113083293960049,0.004139565688890689,0.003551126808841316,0.6494937898619104,0.7062647033804661,0.7309790054066828,0.7816236433044114,0.7747403040480336,0.8408642057757633,0.8250932773227112,0.8689794720926538,0.8430088343411013,0.8603447357402483,8.468749835669886e-4,8.068371792238408e-4,4.838330316262301e-4,4.3264260599958543e-4,3.775962128910274e-4,2.703680752323738e-4,3.8119856684513015e-4,3.1308537382548695e-4,8.002336913811924e-4,7.818087877842103e-4,3994361,-0.09058678875346701,0.10165185329452345,0.06953102244130531,0.17729352411790722,0.05358853487726127,0.328159182959387,32177.572404296956,0.45364557309822523,11.930153468007399,0,0.2,16.901386005245463,-2.7560127564658603,0.007830213838970564,0.016054805621826974,4478.693944886539,-0.010992000253332511,0.17274990910680457,0.3778314550105762,0.011939331472255286,0.011499461367131517,0.018896071451855703,-0.22207600604707,0.0015600251237384327,0.21535949388570036,-0.508768430268466,-0.8367379534349374,-0.09631399482533,37.63096830120762,44.33475372557363
Louisiana,0.7443437477727264,0.7014439325095236,0.7593224346531202,0.7766431957360996,0.7737143278411065,0.8378459432512368,0.7991053092118766,0.8619287536800465,0.8179865139626473,0.8642955468451907,1.1006871320692745e-4,1.1810699767730298e-4,1.4296864277732617e-4,1.3179101014186171e-4,1.8498092895285706e-4,1.1896159318430948e-4,1.9692108873932494e-4,1.3907467767804252e-4,2.596864800557775e-4,1.6863687229889612e-4,0.7563953073705962,0.6944211487902731,0.780461993027227,0.7546906348505098,0.7919274220257958,0.8029133412729945,0.7786984280046574,0.8262386529027819,0.765489615136763,0.8018424636148453,1.4357245730206895e-4,1.624670610912114e-4,2.7645623081485183e-4,3.1434736219936894e-4,6.485141793369966e-4,6.443196044153901e-4,0.0017259717073103368,0.001502417763527787,0.003911948280668914,0.003970024309413411,0.6993846437900268,0.7283772388355967,0.7370847667550223,0.7989857550305942,0.7684046006231986,0.8491966830509398,0.8003205215948849,0.865219076892622,0.8199941422200664,0.8670406978806685,5.491958156538877e-4,4.777645113740388e-4,3.206330022611368e-4,2.3880086806437925e-4,2.2740294850442746e-4,1.4210843724180136e-4,2.0951994949853071e-4,1.4969433237564276e-4,2.691646346155879e-4,1.7208395610104983e-4,4428383,-0.27626621242187593,-0.15758439072878902,0.32154309877132126,0.2792157732370484,0.07379034752745889,0.30220405797161626,31153.40604209279,0.5381857409492787,12.953641944539305,0,4,17.176286138357682,-9.23209743212983,0.04178029004425995,0.019399988109129726,4408.7108144474905,-0.03530360423193599,0.10136431083871134,0.28315876848765564,0.011679658242342862,0.013770263321086586,0.026078058937153224,-0.9971968873709927,0.0033759500643686193,0.28282696664894386,2.0004121328041453,-0.1544789200359883,1.7555057630512108,39.188316519458006,45.448885178410265
Maine,0.7013797929753524,0.7119367348234905,0.754897373613551,0.7853217465351272,0.8042768700652859,0.8341955469342281,0.8504054994777843,0.8691332917916532,0.8558289172881325,0.8685174147745134,3.024207172338793e-4,2.9650808590976136e-4,1.8780000596723708e-4,1.9640187601294086e-4,1.6747507138051667e-4,1.4214916722036592e-4,1.7564322055220225e-4,1.8859086089571128e-4,3.5679805137445056e-4,3.606976546493451e-4,0.7039240570716729,0.71684518538403,0.7658621081753377,0.7844356404111981,0.8001956335730006,0.7885380726901243,0.7857516837059271,0.8493153568687336,0.8550309496159438,0.8271291163839796,5.564801317708083e-4,5.769194084320622e-4,6.060990817612419e-4,7.128579544431394e-4,0.0017375524853106056,0.0014789045486594693,0.0021128887595974503,0.0014350504606360796,0.003644976365506752,0.00430473767296119,0.699468410363093,0.7045160377597767,0.7496648074067582,0.7840751462790486,0.8041094624719389,0.8423258366996366,0.8531415359375336,0.8716120564044919,0.8565602518500898,0.869725359991774,6.714614403723186e-4,6.27253656364024e-4,2.764516119652521e-4,2.771096000670201e-4,1.9038426364449478e-4,1.5943116230699673e-4,1.8479879984878894e-4,1.8708718504362694e-4,3.532060659860042e-4,3.805928045687418e-4,1088181,-0.22245441324925724,0.10508330084720648,0.005227071424423694,0.060515874505706314,0.03949759397667778,0.3881147575843173,35125.84800982006,0.4213193918857249,11.541249596958595,0.23428571,0,15.755087087060222,3.137048486079706,-0.00980272911515621,0.017747226997567644,3924.9396901075975,0.0820585213737255,0.13438040922670033,0.5551240943414837,0.01531362888911862,0.01349040279237694,0.028964226596146225,0.24912120084161737,6.800339040028819e-4,0.20781235243852814,-1.1490163992049118,-1.3126195343418237,-0.30346489794782305,41.76433997828394,48.04971466853859
Maryland,0.7134572527019585,0.6339101315219976,0.7703190672213389,0.7227107720266769,0.7946949888313057,0.7952046327983101,0.8360556426627906,0.8532567174592631,0.8673699699125281,0.8750616260195818,9.706126636299881e-5,9.926896275087757e-5,6.601124859870083e-5,7.247052181947481e-5,6.515105748058531e-5,5.8366469727191676e-5,5.7377005112570337e-5,4.452217362740573e-5,7.291350330495405e-5,5.8630313464443346e-5,0.7157048261347502,0.6236005277257133,0.7725547122515571,0.703232370110646,0.790130169970755,0.7721634399804826,0.8413980023799003,0.819173573231572,0.8079177830727486,0.8687499999999999,1.4269216680171996e-4,1.375186417612919e-4,1.4497754973807547e-4,1.4971020468247876e-4,4.139418266931793e-4,3.275687033000297e-4,5.628742838425225e-4,5.368025272850658e-4,0.0012544597986561116,3.5632323e-4,0.6981879607905667,0.70587475434794,0.7656944220389335,0.7729414636173196,0.794818415907413,0.8073565710951273,0.8361318141192327,0.8584575910725648,0.8704333378373049,0.8751368605047051,4.659545209756575e-4,4.406559304124622e-4,1.6216895539484337e-4,1.6834964508967779e-4,8.949485188151705e-5,7.912798544081912e-5,6.30759899397556e-5,4.826644030619845e-5,7.174039958133255e-5,6.077981675753249e-5,2822271,0.023320584476261848,-0.4131117983128587,0.25585954590040577,0.33141047607191515,0.11696091789904016,0.2154046687281696,43342.30349050959,0.4852940034629807,15.367073694351463,11.428572,1,17.857588768338672,-2.2844782304913838,0.015060507507113102,0.01346433486816468,8368.723985883922,-0.03458749561034996,0.09057383058285934,0.5551487916808379,0.020990542725677595,0.021015345445152205,0.05352145424271886,-0.09583442104139461,0.0025362554357915663,0.2560481307888506,1.3464280138814806,1.3034849147098915,1.0204911130607726,44.637962031057256,43.28258245718891
Massachusetts,0.736030860093568,0.7220881440669042,0.8019417546716215,0.7805139623403337,0.8348139932848706,0.8279225401100664,0.8606609873588628,0.8637202022123418,0.8800629787569972,0.8794304242280695,9.230225693882274e-5,1.1058740103735724e-4,8.675840395899845e-5,7.326165261780958e-5,3.741083680739411e-5,6.671696223008596e-5,3.984885370344121e-5,3.7708314989639256e-5,3.946040607064003e-5,2.8456557425430745e-5,0.7336148176851846,0.7113513367791632,0.80206215764882,0.7781017061129495,0.8355586620476989,0.8123204485234446,0.8465221159676463,0.8254080117495074,0.840258080493224,0.838752232023549,1.196203829307923e-4,1.4771456309608288e-4,1.3652630660676598e-4,1.1125209916396621e-4,1.3449743725921887e-4,1.6565227987817648e-4,4.420534503185464e-4,1.926616538505598e-4,3.9918210464364107e-4,7.630195840125531e-4,0.742845255473262,0.7506826829281252,0.8016767581178643,0.7832813552197319,0.8345216330005822,0.8338876590241627,0.8617766308287224,0.8678484204318309,0.8815918860088895,0.8808610963704508,2.7029442142079347e-4,2.895617216884827e-4,1.0589909970483198e-4,1.5029888869114773e-4,5.5983676638220696e-5,5.778271145172908e-5,4.546360088243028e-5,2.66857991963941e-5,3.9872772067066875e-5,2.9151381444261755e-5,5851413,0.05357116352324716,0.14659922753514917,0.05275477940971864,0.26082840722143935,0.07444187815420499,0.2700096983895907,47711.46029208329,0.4680271039183852,19.93966177453096,3.5714284999999997,0,15.58188271,3.6130309108005854,0.0024518862620821536,0.008066030442989315,15202.060660630428,0.01905129852376458,0.12364567293390843,0.5847743069978241,0.013648840031014615,0.02095271689115432,0.12153786679591153,0.33294096523835137,0.0026868723528295983,0.21639297017988132,-0.6758025607882627,-0.13247531363102727,-0.06794760905342866,49.45081893069386,50.396606309373176
Michigan,0.693973312302667,0.6460156176443366,0.7522437306140803,0.7419203428965863,0.779683030598508,0.8017977426166916,0.8049894544854334,0.8455321022292301,0.8399018109469919,0.87149219294924,2.1931994942192318e-4,2.0774722519473874e-4,1.3281405729488805e-4,1.2425714670611382e-4,9.195116072140861e-5,7.483928025147538e-5,8.754528026717525e-5,6.222967107163955e-5,1.1334821651811892e-4,1.0319973752697745e-4,0.7013204201565989,0.6311728218266159,0.7595652109729696,0.7270907349124746,0.7996922225959809,0.7679805125711301,0.7947061096294931,0.7836767733827449,0.810309653099567,0.8127702852313734,3.4993100824912035e-4,3.4241103273321445e-4,3.489418980826065e-4,3.304452639999707e-4,6.101596985473005e-4,6.137310276964691e-4,0.0011298584394962322,9.370706072994104e-4,0.0012449640226858923,0.001059085639950551,0.6750699722208476,0.6983439183009238,0.7413044005486745,0.7626035888286073,0.7723813563115893,0.8140160434758501,0.8057103991655314,0.8544447265389499,0.8410478060503124,0.8735737704906302,6.284258938586894e-4,5.765543452683238e-4,2.352600276546609e-4,2.0967519353373555e-4,1.1350835076465153e-4,8.740161831138615e-5,9.251197430807954e-5,6.54443054763553e-5,1.1571622120851388e-4,1.0534127309983167e-4,9526066,-0.017440344080014502,0.037647417099288,0.14359295562655894,0.35076671427837885,0.08282626365120647,0.3048235420435393,40939.11565913012,0.4159817289915281,12.89099410570903,0,0,20.186037198957166,-2.8875140254653124,-0.032647952,0.009881362039185923,5292.356888458527,-0.0739702247595218,0.2220986995964513,0.48816436708604793,0.011106788469415258,0.013691905976229548,0.053438303447266064,0.0840620066485535,0.0020630384742858334,0.23011541627874194,0.2286357982304416,0.15068355738722836,0.30870054713018885,39.87742818555005,42.50908099970124
Minnesota,0.7765341776486573,0.7615727195675712,0.8272348009162541,0.814635489986234,0.8486249038696869,0.8706999380791215,0.8707490530790183,0.8962585255529578,0.8819504972134035,0.8985681651635135,4.696052547293198e-4,4.315905904129339e-4,1.9486318253424654e-4,1.982155674926097e-4,1.3377839480665854e-4,1.055410797675137e-4,1.1210555920721901e-4,9.857460200770334e-5,2.2716701836750916e-4,2.0053191918719483e-4,0.7696654041690515,0.7527992885263491,0.8340665400621513,0.8091688877262314,0.8664912727614961,0.8494329445852266,0.849466505686062,0.8702188613311287,0.8698506214849845,0.8529818816063867,9.349976940346241e-4,8.391030429772943e-4,6.063714208449169e-4,5.474809704299872e-4,9.582031565583516e-4,9.020086922681583e-4,0.001412938584159808,0.001273712910190643,0.0024923304493005794,0.0028719381937169306,0.7912170752966196,0.7892540676432788,0.8225817202891267,0.8220041661497433,0.8419679098604089,0.8782241685057574,0.8723017089014016,0.8978346430652627,0.8823607276104374,0.8998012640356216,0.0010380782894076315,9.439209579053211e-4,3.0635719249660535e-4,3.1255445572571735e-4,1.5468971128351533e-4,1.1746127643223669e-4,1.1486297658538381e-4,1.0085028215365969e-4,2.32303317380878e-4,2.016127262656939e-4,4916436,0.4249636083105228,0.49456572962748746,0.03428194715498248,0.1631799886587405,0.07305603238667928,0.3544448190321546,42466.21851833544,0.3539028594527011,12.870425007350791,17.285715,2.5,18.117426249986952,3.350665713114934,0.004554700351558926,0.01984703211734557,5895.443423940072,-0.03211960649560107,0.1633774877747169,0.6293774288551103,0.016274594036726823,0.0170021535945799,0.05269485618129627,1.5786164737431572,0.0013382546943664251,0.17764995829453897,-0.859728941914521,-0.17927835394760555,-1.1313501256316294,47.74962998185214,51.739272818600206
